VARIABLES = "log_1_0(dx)", "log_1_0(h)","log_1_0(DG)", "log_1_0(Option 1)", "log_1_0(Option 3a)", "log_1_0(Option 3b)", "Time (s)"
ZONE T = "P=4 M=4"
-0.30103 -1.23856 -3.78469 -4.02374 -4.02423 -4.02308 0.508305 
-0.60206 -1.53959 -4.26721 -4.50212 -4.50266 -4.49984 1.89017 
-0.90309 -1.84062 -6.07458 -6.33115 -6.331 -6.32302 8.71536 
-1.20412 -2.14165 -7.05363 -7.36557 -7.36569 -7.35149 40.1976 
-1.50515 -2.44268 -8.63576 -8.94995 -8.94998 -8.93622 215.975 
