VARIABLES = "log_1_0(dx)", "log_1_0(h)","log_1_0(DG)", "log_1_0(Option 1)", "log_1_0(Option 3a)", "log_1_0(Option 3b)", "Time (s)"
ZONE T = "P=3 M=4"
-0.30103 -1.14165 -3.01555 -3.20547 -3.20445 -3.20409 0.316004 
-0.60206 -1.44268 -3.87911 -4.09557 -4.09611 -4.09472 1.00593 
-0.90309 -1.74371 -4.9431 -5.22332 -5.22367 -5.21584 2.61252 
-1.20412 -2.04474 -6.22574 -6.48303 -6.48311 -6.47898 12.697 
-1.50515 -2.34577 -7.36591 -7.64077 -7.64079 -7.63385 72.1578 
-1.80618 -2.6468 -8.57148 -8.85194 -8.85195 -8.84425 430.837 
