VARIABLES = "log_1_0(dx)", "log_1_0(h)","log_1_0(DG)", "log_1_0(Option 1)", "log_1_0(Option 3a)", "log_1_0(Option 3b)", "Time (s)"
ZONE T = "P=0 M=4"
-0.30103 -0.539591 -2.37531 -2.56338 -2.56338 -2.56344 0.00314283 
-0.60206 -0.840621 -2.23117 -2.41927 -2.41927 -2.41914 0.0112679 
-0.90309 -1.14165 -2.2032 -2.39129 -2.39129 -2.39173 0.04426 
-1.20412 -1.44268 -2.24205 -2.43014 -2.43014 -2.43072 0.216838 
-1.50515 -1.74371 -2.40588 -2.59397 -2.59397 -2.59459 1.0626 
-1.80618 -2.04474 -2.64872 -2.83681 -2.83681 -2.83743 8.15551 
-2.10721 -2.34577 -2.92825 -3.11634 -3.11634 -3.11696 67.4873 
