VARIABLES = "log_1_0(dx)", "log_1_0(h)","log_1_0(DG)", "log_1_0(Option 1)", "log_1_0(Option 3a)", "log_1_0(Option 3b)", "Time (s)"
ZONE T = "P=1 M=4"
-0.30103 -0.840621 -2.22608 -2.41581 -2.41642 -2.41647 0.00964499 
-0.60206 -1.14165 -2.68638 -2.88427 -2.88491 -2.88472 0.042593 
-0.90309 -1.44268 -3.06605 -3.26082 -3.26097 -3.26071 0.204817 
-1.20412 -1.74371 -3.68611 -3.88318 -3.88325 -3.88274 1.18896 
-1.50515 -2.04474 -4.38103 -4.58458 -4.58462 -4.58333 7.45521 
-1.80618 -2.34577 -5.08275 -5.29679 -5.29681 -5.29426 48.6377 
-2.10721 -2.6468 -5.77962 -6.0099 -6.0099 -6.0055 439.605 
