VARIABLES="DOF", "Cd Error Indicator", "Cd Error Estimate", "Cd", "Cl"
ZONE T="P3 20k"
          3780      1.999318575736e-03     -9.519841062091e-04  6.053779091230E-02  -2.502660520979E-03 
          5550      1.995762756618e-04      2.369658307828e-05  6.110138593383E-02  -1.929353009578E-05 
          7930      3.773702238313e-05      1.614868846268e-05  6.096000731131E-02   4.165077274410E-05 
         10980      2.414335435855e-05     -8.826422478275e-06  6.092357791160E-02   5.507796677395E-05 
         15020      3.976091302635e-06      1.327089359290e-06  6.092725065112E-02   4.812563598522E-05 
         19470      1.661544376398e-06      1.105644902468e-06  6.092622571411E-02  -3.070896172670E-05 
         19750      9.895919121805e-07      8.161431234025e-07  6.092497312951E-02   2.125284806986E-05 
         19460      7.372201250259e-07      6.619156883825e-07  6.092466414919E-02   3.614527824691E-05 
         19700      3.176320590760e-07      2.471028698646e-07  6.092325225427E-02   3.168902441120E-06 
         19740      1.934015773030e-07      1.518198039174e-07  6.092298319452E-02   9.519992012486E-07 
         19820      1.255124849815e-07      8.580259182695e-08  6.092294690262E-02  -9.138412022658E-07 
         19610      1.448283701249e-07      9.836675203749e-08  6.092304182808E-02   1.195758574268E-06 
         19720      9.672328723972e-08      5.645832060797e-08  6.092297526810E-02  -5.842760502084E-07 
         19920      8.137872038370e-08      4.496229796348e-08  6.092298325499E-02  -8.690658459543E-08 
         19650      8.242613938225e-08      4.499261882335e-08  6.092297782185E-02  -1.610281525899E-07 
         19490      7.602509452459e-08      4.196625734025e-08  6.092298694041E-02  -4.348589297543E-07 
         19750      7.239844549224e-08      2.932968522304e-08  6.092297609155E-02  -2.900352669144E-07 
         19980      6.809238105214e-08      3.410447439310e-08  6.092299013419E-02   4.981527368386E-08 
         19570      7.020181995138e-08      2.626067083620e-08  6.092298268974E-02   1.594180760733E-07 
         19730      6.656862003931e-08      2.963252390343e-08  6.092297599394E-02  -2.494645250373E-07 
         19790      6.864184995377e-08      3.503701967987e-08  6.092298291913E-02   6.271965036220E-08 
         19620      6.524850121289e-08      2.853818146989e-08  6.092297637240E-02   8.071722135128E-08 
         19960      7.767778387880e-08      4.141333991467e-08  6.092300070975E-02   2.917774963862E-07 
         19730      7.636982821688e-08      3.057763691819e-08  6.092298973735E-02  -1.539401939255E-10 
         19880      7.228131185134e-08      2.925353727352e-08  6.092299332709E-02   2.586544122218E-07 
         19600      7.309637722924e-08      3.318191401525e-08  6.092299754597E-02   1.480162139522E-07 
         19580      6.904255597469e-08      3.339116822490e-08  6.092299749778E-02   3.260362007040E-07 
         19910      7.006710122089e-08      2.918704733636e-08  6.092299229381E-02   2.400014333936E-07 
         19740      6.707592669424e-08      3.285653025211e-08  6.092297898805E-02   4.633952213062E-07 
         19590      7.320078516592e-08      3.058981969384e-08  6.092296655769E-02   1.306466554940E-07 
         19910      6.835668933692e-08      3.308445195748e-08  6.092299411919E-02  -8.743182400295E-08 
