VARIABLES="DOF", "Cd Error Indicator", "Cd Error Estimate", "Cd", "Cl"
ZONE T="P2 20k"
          2268      7.032494629114e-03     -4.712530064982e-03  5.747698505269E-02   3.201812908909E-03 
          3258      1.723796235159e-03     -7.883296691159e-04  6.079989038279E-02  -1.560489090922E-03 
          4464      4.650497070537e-04     -1.231102213690e-04  6.093917640373E-02  -9.084700369018E-04 
          6132      8.165540363683e-05      3.224753504911e-05  6.097895197606E-02  -1.240224844743E-04 
          8502      2.502296065151e-05      8.266892742157e-06  6.093795766471E-02  -4.911538259789E-05 
         11904      9.961983618475e-06      5.534300966631e-06  6.093401427775E-02  -9.978585109160E-05 
         16914      4.377569071180e-06      3.137615281875e-06  6.092943998326E-02   1.215605125382E-05 
         19458      2.682111950199e-06      2.178566681038e-06  6.092783554312E-02   4.657290206267E-05 
         19674      2.325544534381e-06      1.710061798284e-06  6.092646359732E-02   2.933283105300E-07 
         19704      1.879773125527e-06      1.318859126563e-06  6.092538873953E-02  -5.135544220547E-06 
         19476      1.601634908894e-06      1.055258575506e-06  6.092429616038E-02   8.457337921985E-06 
         19776      1.339124782065e-06      7.591980255943e-07  6.092372149278E-02   1.834950545732E-06 
         19902      1.200804398435e-06      6.665790574803e-07  6.092362075692E-02   1.431744762748E-06 
