VARIABLES="DOF", "Cd Error Indicator", "Cd Error Estimate", "Cd", "Cl"
ZONE T="P1 80k"
          1134      3.875610705307e-02      8.027024720814e-03  7.140940450368E-02   1.671409085630E-02 
          1590      7.432063408826e-03     -1.935221293231e-03  6.163742039719E-02  -7.524910499571E-03 
          2076      3.145229152439e-03     -1.687627449414e-04  6.211752009275E-02  -2.648937956895E-05 
          2922      1.464126573275e-03      2.848756822967e-04  6.164270636196E-02   4.115388876733E-04 
          3981      6.948620719600e-04      2.344768068550e-04  6.128576914418E-02   4.810532560655E-04 
          5568      3.587990526227e-04      1.761054798157e-04  6.115065702371E-02   4.676924794214E-04 
          8052      2.000366599135e-04      1.178693710593e-04  6.107290233512E-02   1.913263178834E-04 
         11682      1.224555440900e-04      7.068980536123e-05  6.101131819172E-02   1.287423280925E-04 
         17001      7.118634888485e-05      4.123551247561e-05  6.097466992427E-02  -3.229816749339E-05 
         24636      4.373512811276e-05      2.746782491156e-05  6.095739298177E-02  -1.174231295820E-04 
         36024      2.753385983539e-05      1.731731154574e-05  6.094542369658E-02  -6.484957180097E-05 
         52581      1.733841054231e-05      1.083187429841e-05  6.093674955216E-02   4.214775152223E-06 
         76500      1.093360194645e-05      6.586714150394e-06  6.093144862584E-02   1.750120619448E-05 
         78336      1.038195716399e-05      6.250916531770e-06  6.093041031308E-02  -8.707626157900E-07 
         78537      1.007314421873e-05      5.951587125300e-06  6.092963040194E-02   5.863633809611E-06 
         78171      9.955858846769e-06      5.688723574827e-06  6.092884665823E-02   9.229200481631E-06 
         78582      9.751763210371e-06      5.573904541551e-06  6.092861644278E-02   1.084220075054E-06 
         78408      9.888848168782e-06      5.589014874614e-06  6.092862410316E-02   4.515991196108E-06 
         78636      9.789536650407e-06      5.552551793851e-06  6.092858183266E-02  -1.394049334635E-06 
         78297      9.907343157976e-06      5.552559408260e-06  6.092858690642E-02  -6.514300897598E-06 
         78396      9.904613165844e-06      5.603666259675e-06  6.092863719307E-02  -6.638810452930E-06 
         78531      9.993758802237e-06      5.658475776366e-06  6.092870066177E-02  -2.321380687231E-06 
         78489      9.959115141165e-06      5.589398118823e-06  6.092863162065E-02   1.897853473043E-06 
         78501      9.994008032119e-06      5.439001933502e-06  6.092847913617E-02  -4.100357879011E-06 
         78624      9.990445553206e-06      5.630157202053e-06  6.092866924246E-02  -9.901555258152E-06 
         78480      1.006457049278e-05      5.735001698765e-06  6.092877606092E-02   7.995390471915E-06 
         78546      1.005853952243e-05      5.710703285529e-06  6.092874811146E-02  -1.622208209096E-06 
         78591      1.024015586642e-05      5.696984506748e-06  6.092873514894E-02  -7.453772531196E-06 
         78447      1.007348641185e-05      5.759594925238e-06  6.092879906665E-02  -1.209671039781E-06 
         78495      1.010084544416e-05      5.867607085661e-06  6.092890476592E-02  -1.792493742103E-06 
         78459      1.013883184435e-05      5.726683004660e-06  6.092877015048E-02  -5.706047905285E-06 
