VARIABLES="DOF", "Cd Error Indicator", "Cd Error Estimate", "Cd", "Cl"
ZONE T="P1 40k"
          1134      3.875610705307e-02      8.027024720814e-03  7.140940450368E-02   1.671409085630E-02 
          1554      7.445847070974e-03     -1.884601074429e-03  6.194972171014E-02  -2.080190171084E-03 
          2157      3.143593724501e-03      3.549627108304e-04  6.248904335227E-02   6.456260332862E-04 
          2958      1.535773415250e-03      2.054841640534e-04  6.155714982988E-02   8.349446356408E-04 
          4143      6.570721685033e-04      3.322353293511e-04  6.137621998814E-02   7.826462137108E-04 
          5904      3.413015714828e-04      1.675770172353e-04  6.114193658940E-02  -1.640116111350E-04 
          8412      1.890737972583e-04      1.066414163626e-04  6.105634266768E-02   3.819850503379E-04 
         12114      1.163820895297e-04      6.599823938959e-05  6.100584855693E-02  -1.661050308870E-04 
         17586      6.865459256216e-05      4.069733192931e-05  6.097259987903E-02  -3.404897935200E-05 
         25449      4.237559906533e-05      2.513709934032e-05  6.095266999374E-02  -3.734122249455E-05 
         36951      2.627559675708e-05      1.638302983537e-05  6.094282592493E-02  -2.590726167728E-05 
         39162      2.280591941798e-05      1.389863067500e-05  6.093946773867E-02   5.640243680549E-06 
         39225      2.227411802985e-05      1.347217570354e-05  6.093863175972E-02   4.948507192681E-05 
         39174      2.258471634689e-05      1.259043792733e-05  6.093754849892E-02  -1.120984049008E-05 
         39390      2.179899702937e-05      1.224380636936e-05  6.093720762560E-02   5.547773791692E-06 
         39396      2.163884626371e-05      1.217259076543e-05  6.093712304273E-02  -7.755186332226E-06 
         39165      2.268937021572e-05      1.280193707225e-05  6.093764026055E-02   4.984893991278E-05 
         39198      2.223062086256e-05      1.327543621930e-05  6.093796913810E-02  -2.166058348196E-05 
         39237      2.204327970118e-05      1.229963026292e-05  6.093691205714E-02   2.643505437483E-05 
         39204      2.250653521167e-05      1.284560840658e-05  6.093721907462E-02   1.840917258100E-05 
         39477      2.232794179149e-05      1.196232420148e-05  6.093616410215E-02   2.427180599085E-05 
         39183      2.225516589938e-05      1.313345882492e-05  6.093722869588E-02  -2.236034290215E-05 
         39201      2.246615549674e-05      1.342717150762e-05  6.093746838331E-02   5.114965303576E-05 
         39339      2.229651461987e-05      1.314366624088e-05  6.093651752701E-02   2.720910370879E-05 
         39237      2.222647049472e-05      1.290937657381e-05  6.093618675025E-02  -5.190654031040E-07 
         39225      2.291828532808e-05      1.322913068550e-05  6.093644844130E-02   2.447026911534E-05 
         39339      2.223170832296e-05      1.287962115620e-05  6.093609606556E-02   6.600750433128E-06 
         39180      2.229909508506e-05      1.251711834064e-05  6.093572979404E-02  -2.544317583286E-06 
         39156      2.265358475978e-05      1.364532020093e-05  6.093685194925E-02   1.571835962944E-05 
         39219      2.271588689748e-05      1.327755804656e-05  6.093650771070E-02  -5.399877711820E-05 
         39165      2.239163707220e-05      1.328028372869e-05  6.093651730647E-02  -2.219213498300E-06 
