VARIABLES="DOF", "Cd Error Indicator", "Cd Error Estimate", "Cd", "Cl"
ZONE T="P3 10k"
          3780      1.999318575736e-03     -9.519841062091e-04  6.053779091230E-02  -2.502660520979E-03 
          5550      1.995762756618e-04      2.369658307828e-05  6.110138593383E-02  -1.929353009578E-05 
          7930      3.773702238313e-05      1.614868846268e-05  6.096000731131E-02   4.165077274410E-05 
          9710      3.822107881385e-05     -1.679874281091e-05  6.091823133988E-02   1.125518560130E-05 
          9810      5.323842463263e-06      1.435017820098e-07  6.092573635011E-02   2.282823724773E-05 
          9840      2.610909655933e-06      8.898875943218e-07  6.092585570380E-02   8.222895857912E-05 
          9780      1.281753943167e-06      7.199421173783e-07  6.092495705243E-02   1.764526393722E-05 
          9820      1.003029823216e-06      6.793390115841e-07  6.092479913860E-02   8.569111855650E-07 
          9870      9.351197282214e-07      4.430768488022e-07  6.092375256318E-02  -3.591468367148E-06 
          9930      8.513081826395e-07      4.659033762714e-07  6.092366486369E-02   6.035121205894E-06 
          9920      7.814021494261e-07      4.164595349592e-07  6.092335805580E-02   6.435575804238E-06 
          9880      8.779290488972e-07      4.178317264965e-07  6.092339441764E-02  -1.645094621860E-06 
          9990      7.757236655312e-07      4.089928158018e-07  6.092336540610E-02   2.784680089629E-06 
          9910      7.170993708979e-07      3.030771545733e-07  6.092321150679E-02   3.959191507974E-06 
          9920      6.160604372365e-07      3.041486408652e-07  6.092323187072E-02  -2.747903787570E-07 
          9780      6.473971245832e-07      3.246195465549e-07  6.092319426065E-02   1.155967455091E-06 
          9840      6.767234185066e-07      3.726709499051e-07  6.092335307782E-02  -4.375225535860E-06 
          9980      6.561385494580e-07      3.165512911486e-07  6.092324350118E-02  -9.788172783409E-08 
          9780      7.432043297985e-07      3.576564297383e-07  6.092331515140E-02   2.675738304259E-07 
          9910      7.159556212378e-07      3.239215554759e-07  6.092328420589E-02   4.271758491270E-06 
          9990      7.233952489979e-07      3.068768486709e-07  6.092322688978E-02  -1.100720505631E-06 
         10100      7.235690138304e-07      3.340348929870e-07  6.092324795383E-02   1.738621849601E-06 
          9930      7.411343200657e-07      3.084746484919e-07  6.092322703563E-02   1.436687055101E-06 
         10060      6.909143928719e-07      3.266228998603e-07  6.092324119014E-02   6.084247316795E-07 
          9900      5.848541338600e-07      2.878467979401e-07  6.092320673517E-02   8.192351954595E-07 
          9920      6.526004808146e-07      2.548717007497e-07  6.092316467366E-02   9.349885661258E-07 
          9830      7.072277567379e-07      3.645261361756e-07  6.092329060810E-02  -2.279176125608E-06 
         10050      6.361352405770e-07      3.039708098517e-07  6.092322920681E-02  -1.357282527259E-06 
          9930      6.769722855161e-07      3.505094257958e-07  6.092325911718E-02   1.068097460255E-06 
         10060      7.019327874556e-07      2.695736416613e-07  6.092310760677E-02  -6.435224204626E-07 
         10120      6.991922781514e-07      2.968865483562e-07  6.092322153168E-02  -1.557909234950E-08 
