VARIABLES="DOF", "Cd Error Indicator", "Cd Error Estimate", "Cd", "Cl"
ZONE T="P2 10k"
          2268      7.032494629114e-03     -4.712530064982e-03  5.747698505269E-02   3.201812908909E-03 
          3282      1.429690896755e-03     -3.908391525016e-04  6.112127419981E-02  -3.416263339334E-03 
          4548      3.629397935105e-04     -1.225757833202e-05  6.103414026902E-02  -1.481720238443E-04 
          6222      8.901168557067e-05      2.747358331409e-06  6.095978397343E-02   1.244256851631E-04 
          8802      2.481967735204e-05      9.501625457938e-06  6.094412688648E-02   6.906229437664E-06 
          9840      1.230156048063e-05      5.598570292103e-06  6.093484064420E-02  -6.914342645103E-06 
          9822      7.984103327199e-06      4.707800430621e-06  6.093119789114E-02  -1.520904872598E-05 
          9822      6.584662565976e-06      4.028547678219e-06  6.092975048141E-02  -6.162195670756E-05 
          9768      6.155163265563e-06      3.672320458830e-06  6.092874158605E-02  -2.096872568591E-05 
          9762      6.221130098514e-06      3.535099481968e-06  6.092850519026E-02  -1.503378392975E-05 
          9852      5.682988704607e-06      3.305307446250e-06  6.092777304943E-02   2.175014424655E-05 
          9774      5.907075273296e-06      3.525941650891e-06  6.092783809371E-02  -1.908858539013E-05 
          9738      6.323152212033e-06      3.440595982748e-06  6.092811656676E-02   1.535383019524E-05 
          9774      5.916048953320e-06      3.534644248707e-06  6.092814426732E-02  -3.986596280647E-06 
          9918      5.433361906020e-06      3.000703246944e-06  6.092797730471E-02   5.459965628063E-06 
          9828      6.232537859795e-06      3.558461798378e-06  6.092861611211E-02   4.381492906269E-07 
          9942      6.013757576556e-06      3.298415691545e-06  6.092824663150E-02   1.373705235874E-05 
          9732      6.317714253685e-06      3.578951609837e-06  6.092870192015E-02   1.594752736533E-06 
          9852      5.889480746078e-06      3.250134144278e-06  6.092826691092E-02  -2.403638059223E-05 
          9768      5.879508854975e-06      2.874188846156e-06  6.092782106326E-02   9.129017103149E-06 
          9918      6.414765052096e-06      3.623944721818e-06  6.092839924722E-02   2.294654073864E-06 
          9876      5.936183805567e-06      3.254251006911e-06  6.092784343797E-02   6.717284163571E-06 
          9792      5.662743911018e-06      3.466335013473e-06  6.092812305081E-02   4.963490839227E-06 
         10032      5.488708594593e-06      3.422777227026e-06  6.092801579479E-02  -4.450061759087E-06 
          9828      5.895559467107e-06      3.485130724886e-06  6.092818628215E-02   2.166777863355E-06 
          9852      5.728516215318e-06      3.240758382603e-06  6.092788837247E-02  -6.521550746097E-07 
          9876      5.824378429823e-06      3.485305594732e-06  6.092813580477E-02   9.662993002202E-06 
          9702      5.852269187931e-06      3.333269797454e-06  6.092804543801E-02  -2.883150646227E-06 
          9750      5.901393363020e-06      3.263688434915e-06  6.092807562722E-02   6.281989499257E-06 
          9948      5.788334274630e-06      3.311650303688e-06  6.092794418231E-02   4.394203576563E-06 
          9804      5.885385670358e-06      3.287421774852e-06  6.092794363378E-02   1.195276908339E-05 
